10901854,zone,id_obj1,id_obj2,label_obj1,label_obj2,object_pair_labels,pos_x_obj1,pos_y_obj1,pos_x_obj2,pos_y_obj2,vel_x_obj1,vel_y_obj1,vel_obj1,vel_x_obj2,vel_y_obj2,vel_obj2,yaw_obj1,yaw_obj2,size_x_obj1,size_y_obj1,size_x_obj2,size_y_obj2,rel_dist,rel_vel,min_safe_dist,ttc_min_dist,ttc,ttc_severity_score,traj_min_dist,traj_time_horizon,traj_severity_score,env_min_dist,env_max_overlap_prob,env_time_horizon,env_severity_score,n_models,decel_initial_speed,decel_final_speed,decel_speed_change,decel_avg_deceleration,decel_max_deceleration,decel_observation_time,decel_num_frames_observed,decel_alignment,decel_intersection_distance,decel_lv_time_to_intersection,decel_hv_time_to_intersection,decel_severity,decel_model,date,ts_minus_10,replay_link,label1,label2,interaction_type,hour,day_of_week,interaction_type_2,is_real_near_miss,LiDAR_artifact,description
39:46.6,1001,20331545,20331166,4,1,1_4,34.21875,7.1210938,34.34375,12.28125,0.77978516,4.6210938,3.6205773,1.0498047,-1.3798828,1.7252214,1.4833984,5.1679688,4.0351562,1.8203125,0.30004883,0.5698242,5.16167,6.007048,1.6813354,0.35682368,0.7383431,0.03539427,0.7131354,0.96,0.17232092,0.89816767,0.40246698,0.72,0.8433623,3,,,,,,,,,,,,,FALSE,6/10/2025,39:36.6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T06:39:36Z,1,4,pedestrian-car,9,Tuesday,,,,
42:36.0,1001,20332908,20334217,4,2,2_4,35.03125,5.75,37,3.6699219,3.640625,2.0703125,3.832122,1.2597656,3.3808594,3.0178092,0.53515625,0.91796875,4.1914062,1.8896484,1.2402344,0.52001953,2.8640358,2.717724,1.9603271,0.87287533,1.1105705,0.06443103,0.8809181,0.96,0.032363173,1.022997,0.39695215,1.2,0.19614662,3,,,,,,,,,,,,,FALSE,6/10/2025,42:26.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T06:42:25Z,2,4,cyclist-car,9,Tuesday,,,,
43:51.3,1001,20335280,20335151,4,1,1_4,35.34375,6,36.3125,9.9375,1.0097656,4.671875,3.5204644,-0.52978516,1.0195312,1.1722811,1.3085938,2.0722656,3.9609375,1.8095703,0.3100586,0.7001953,4.0549207,3.963563,1.6951904,0.6367427,1.0466301,0.049211297,0.66729325,0.96,0.1318704,0.6672941,0.39451975,0.96,0.47868484,3,,,,,,,,,,,,,FALSE,6/10/2025,43:41.3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T06:43:41Z,1,4,pedestrian-car,9,Tuesday,,,,
49:25.8,1001,20339777,20339134,6,5,5_6,33.125,7.828125,28.75,6.3398438,-3.0703125,-1.4296875,3.509751,-2.3105469,-2.2597656,3.5079534,3.6367188,3.3828125,5.4414062,2.1503906,0.54003906,0.52978516,4.6212125,1.1252881,2.1654053,,,,,,,,,,,0,3.509751,3.1970685,0.31268263,3.1268263,3.1268263,0.2,2,0.98605007,2.13E-06,0.46367943,1.7738765,serious,TRUE,6/10/2025,49:15.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T06:49:15Z,5,6,escooter-van,9,Tuesday,,,,
51:27.5,1001,20342014,20341660,4,1,1_4,35.15625,5.9882812,34.53125,13.0625,0.35009766,5.4296875,3.9201512,0.7998047,-1.2402344,1.4924775,1.4833984,5.1875,4.2109375,1.8603516,0.3798828,0.7597656,7.101774,6.685065,1.8027344,0.14770326,1.1285542,0.010765446,0.6983727,0.96,0.20163979,0.6983734,0.40550444,0.96,0.82984394,3,,,,,,,,,,,,,FALSE,6/10/2025,51:17.5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T06:51:17Z,1,4,pedestrian-car,9,Tuesday,,,,
50:05.8,1002,20386193,20386177,4,1,1_4,28.03125,17.203125,28.515625,18.796875,-0.1899414,2.2109375,2.280608,-1.4404297,0.79003906,1.6052779,1.6542969,2.5957031,4.2304688,1.9199219,0.38989258,0.7998047,1.6657305,1.8927951,1.835022,0.6893075,0.77446586,0.06619474,0.70621425,0.72,0.055607624,0.9190506,0.38279685,0.48,0.29373893,3,,,,,,,,,,,,,FALSE,6/10/2025,49:55.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T07:49:55Z,1,4,pedestrian-car,10,Tuesday,,,,
28:15.4,1005,20406470,20405823,4,1,1_4,-16.40625,-16.046875,-16.9375,-15.171875,-0.5498047,-0.15002441,0.7663565,-0.77001953,-1.1601562,1.4876189,3.140625,4.8867188,4.09375,1.8701172,0.4099121,0.47998047,1.0236462,1.0338573,1.71344,0.7054364,0.9803442,0.05727794,0.70544124,0.72,0.030453177,0.74867356,0.44675943,0.96,0.14139353,3,0.7663565,0.74714005,0.019216478,0.19216478,0.19216478,0.2,2,0.519805,0,1.073596,2.469859,low,TRUE,6/10/2025,28:05.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T08:28:05Z,1,4,pedestrian-car,11,Tuesday,,,,
41:39.6,1005,20414304,20414525,6,5,5_6,-6.6992188,-12.6484375,-12.453125,-14.03125,0.02999878,0.010002136,0.008829601,5.4609375,1.2001953,5.850316,0.24365234,0.2163086,5.4609375,2.2597656,0.39501953,0.70996094,5.9177365,5.559825,2.206421,0.118996456,1.1328933,0.008646805,0.5912111,0.96,0.22727947,0.764571,0.47303984,1.2,0.7172778,3,,,,,,,,,,,,,FALSE,6/10/2025,41:29.6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T08:41:29Z,5,6,escooter-van,11,Tuesday,,,,
23:54.8,1007,20477502,20478714,4,1,1_4,27.578125,-12.578125,29.84375,-16.625,2.3203125,-1.8203125,2.653878,1.0097656,0.64990234,1.0515339,5.6679688,0.7734375,4.0625,1.8701172,0.39501953,0.66503906,4.6379147,2.796336,1.748169,,,,,,,1.2854061,0.35324338,1.2,0.2693965,1,2.653878,0.3977513,2.2561266,2.5068073,3.7539046,1,10,0.90252066,0,1.5737497,1.6613036,serious,TRUE,6/10/2025,23:44.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T10:23:44Z,1,4,pedestrian-car,13,Tuesday,,,,
30:55.1,1004,20483960,20483951,4,1,1_4,-8.1796875,14.453125,-8.7265625,11.3203125,1.9599609,-2.0507812,2.8585563,0.15002441,-0.090026855,0.31988013,5.4492188,5.4882812,4.2617188,1.9199219,0.39990234,0.64501953,3.1801865,2.668413,1.8066406,,,,,,,,,,,0,2.8585563,2.3690345,0.48952174,2.4476087,3.0549889,0.3,3,0.61402047,1.07E-06,55.340744,3.9570115,serious,TRUE,6/10/2025,30:45.1,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T10:30:45Z,1,4,pedestrian-car,13,Tuesday,,,,
38:50.1,1005,20489674,20489665,4,1,1_4,-9.4375,-13.140625,-3.0703125,-8.5703125,7.4804688,3.6601562,5.7675962,0.099975586,-0.6699219,0.82963353,0.27929688,4.4960938,3.9902344,1.8603516,0.4099121,0.39990234,7.8376546,8.556942,1.6651001,0.7199697,0.83894813,0.06541537,0.8286,0.96,0.14666598,0.8285998,0.3371285,0.96,0.88309866,3,,,,,,,,,,,,,FALSE,6/10/2025,38:40.1,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T10:38:40Z,1,4,pedestrian-car,13,Tuesday,,,,
54:02.1,1001,20497798,20498060,4,1,1_4,35.90625,5.9414062,37.375,10.2109375,2.9394531,8.296875,7.362897,-0.7597656,1.1699219,1.2973237,2.09375,2.21875,4.265625,2,0.4399414,0.4699707,4.5150995,8.029799,1.7938843,0.6633052,0.31617337,0.11050492,0.90237665,0.48,0.07838959,0.90237737,0.31692967,0.48,1.0317088,3,,,,,,,,,,,,,FALSE,6/10/2025,53:52.1,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T10:53:52Z,1,4,pedestrian-car,13,Tuesday,,,,
54:02.1,1001,20497798,20498101,4,1,1_4,35.90625,5.9414062,36.78125,9.8515625,2.9394531,8.296875,7.362897,-0.6401367,1.2001953,1.3198203,2.09375,2.1972656,4.265625,2,0.42993164,0.54003906,4.0068626,7.9483533,1.8088989,0.9797195,0.25412917,0.18446769,0.9822197,0.48,0.014132397,0.9822208,0.2869741,0.48,0.92471826,3,,,,,,,,,,,,,FALSE,6/10/2025,53:52.1,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T10:53:52Z,1,4,pedestrian-car,13,Tuesday,,,,
04:23.9,1005,20532802,20532714,4,1,1_4,-6.671875,-11.3984375,-1.5302734,-6.6914062,5.390625,4.4492188,7.0948205,0.39990234,-0.89990234,0.7411099,1.7451172,5.671875,3.9902344,1.8496094,0.41992188,0.53515625,6.9708114,7.3157644,1.6987305,0.54834485,0.9079192,0.047098204,0.55330527,0.96,0.32679132,0.5533054,0.3259803,0.96,0.7300393,3,,,,,,,,,,,,,FALSE,6/10/2025,04:13.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T12:04:13Z,1,4,pedestrian-car,15,Tuesday,,,,
38:20.8,1001,20548392,20548333,4,1,1_4,35.34375,6.5703125,37.34375,11.59375,2.6699219,4.2890625,3.7207193,0.4699707,-1.6503906,1.5871013,1.3085938,4.953125,4.28125,1.9003906,0.34521484,0.66015625,5.406933,6.3337893,1.7967529,0.13066976,0.72874355,0.013075952,0.6876125,0.96,0.19785966,0.85506755,0.38299233,0.72,0.8462067,3,,,,,,,,,,,,,FALSE,6/10/2025,38:10.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T12:38:10Z,1,4,pedestrian-car,15,Tuesday,,,,
39:23.3,1007,20548708,20548820,4,5,4_5,33.84375,-19.6875,31.9375,-19.265625,2.5800781,-3.9394531,5.0771427,4.9296875,-4.3515625,6.758905,5.2929688,5.1445312,4.1914062,1.9101562,0.65527344,0.6298828,1.9523748,2.3854766,1.8466797,0.086213104,0.6698478,0.009122594,0.24837017,0.72,0.17929953,0.24836998,0.49183422,0.72,0.4092764,3,,,,,,,,,,,,,FALSE,6/10/2025,39:13.3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T12:39:13Z,4,5,car-escooter,15,Tuesday,,,,
42:03.3,1003,20550438,20550451,4,5,4_5,12.0625,13.0625,13.03125,15.7578125,-0.54003906,2.1191406,2.5476093,-0.6298828,-0.79003906,0.8370424,2.1113281,4.765625,4,1.8798828,0.41992188,0.48486328,2.8641205,2.9105666,1.696167,0.8850892,0.9683391,0.072524935,0.88786966,0.96,0.03263629,1.1723293,0.3592243,1.2,0.28514898,3,2.5476093,2.6355731,-0.08796382,0,0,0.2,2,0.63284504,0,1.9918061,0.52932197,none,TRUE,6/10/2025,41:53.3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T12:41:53Z,4,5,car-escooter,15,Tuesday,,,,
50:40.4,1003,20555251,20555229,4,1,1_4,13.703125,14.2890625,10.5703125,12.3984375,-4.1914062,-0.66015625,2.6865396,0.91015625,1.0898438,1.453864,3.296875,0.92333984,4.03125,1.8603516,0.52978516,0.5698242,3.659095,5.39337,1.7478027,0.77182114,0.46028516,0.10329083,0.83043694,0.72,0.091451645,0.83043766,0.3785938,0.72,0.71228945,3,,,,,,,,,,,,,FALSE,6/10/2025,50:30.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T12:50:30Z,1,4,pedestrian-car,15,Tuesday,,,,
54:43.4,1004,20557372,20557245,4,5,4_5,-2.2402344,9.03125,-3.1601562,4.8398438,5.0507812,-5.109375,7.4763393,0.090026855,0.049987793,0.12859678,5.4960938,6.2148438,4.1015625,1.8896484,0.44995117,0.5546875,4.29117,7.1573815,1.7489624,,,,,,,,,,,0,7.4763393,6.374899,1.1014404,5.507202,7.7520943,0.3,3,0.5405066,6.74E-07,36.31103,0.46508574,critical,TRUE,6/10/2025,54:33.4,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T12:54:33Z,4,5,car-escooter,15,Tuesday,,,,
09:39.6,1001,20568202,20568170,4,1,1_4,35.3125,5.96875,37.46875,9.25,0.8198242,4.6796875,3.652201,-0.7001953,1.1699219,1.3820229,1.3085938,1.8789062,3.9492188,1.7802734,0.2800293,0.47998047,3.9263234,3.8247764,1.6223755,0.67464566,1.0538045,0.05186858,0.7025799,0.96,0.11375652,0.9880031,0.39981836,1.2,0.41705889,3,3.652201,1.986942,1.6652589,2.378941,2.6176858,0.8,8,0.94949377,0,1.7471277,1.1379505,moderate,TRUE,6/10/2025,09:29.6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T13:09:29Z,1,4,pedestrian-car,16,Tuesday,,,,
15:53.8,1001,20572883,20572992,4,5,4_5,37.15625,6.3984375,37,12.3125,1.4902344,3.1601562,2.7853663,0.85009766,-2.5390625,2.6608918,0.65283203,4.8867188,4.140625,1.8798828,0.41992188,0.6899414,5.9161263,5.735056,1.7825928,0.81539166,1.0641419,0.06222085,0.8889244,0.96,0.06370246,1.3077317,0.38811466,1.2,0.6070525,3,,,,,,,,,,,,,FALSE,6/10/2025,15:43.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T13:15:43Z,4,5,car-escooter,16,Tuesday,,,,
16:50.8,1001,20573952,20573861,4,1,1_4,35.59375,4.578125,37.125,8.828125,0.5498047,0.64990234,0.6627398,0.7402344,-1.2001953,1.439602,1.4833984,5,3.9101562,1.7998047,0.33007812,0.54003906,4.517436,1.8598722,1.6450195,,,,,,,2.6864846,0.28261495,1.2,0.143353,1,0.6627398,0.08645701,0.5762828,2.8814142,4.294892,0.3,3,0.96679544,4.77E-07,1.1757776,4.3680983,serious,TRUE,6/10/2025,16:40.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T13:16:40Z,1,4,pedestrian-car,16,Tuesday,,,,
21:06.0,1007,20577778,20578454,4,3,3_4,45.84375,-22.265625,47.15625,-24.0625,0.38989258,-0.41992188,1.34415,-0.3701172,1.7099609,1.8268656,6.1953125,1.7226562,3.7890625,1.9199219,1.2402344,0.72021484,2.2251778,2.2614188,1.9173584,0.6322705,0.9682051,0.05181406,0.6333818,0.96,0.08290773,0.8093402,0.44815493,0.72,0.23568977,3,,,,,,,,,,,,,FALSE,6/10/2025,20:56.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T13:20:55Z,3,4,motorcycle-car,16,Tuesday,,,,
24:12.6,1001,20582059,20582260,4,1,1_4,41.53125,15.0234375,36.71875,14.53125,-2.1191406,-0.8198242,0.29678538,0.1899414,-0.6899414,0,3.4941406,5.359375,4.140625,1.8496094,0.33007812,1.0097656,4.837603,2.312732,1.8325195,,,,,,,2.0691204,0.3785162,1.2,0.23874724,1,0.29678538,0.4732045,-0.17641911,4.723747,6.8222175,0.6,6,0.9687565,3.81E-06,1.7940333,2.110166,critical,TRUE,6/10/2025,24:02.6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T13:24:02Z,1,4,pedestrian-car,16,Tuesday,,,,
29:55.6,1003,20592952,20593560,4,1,1_4,17.703125,12.109375,16.203125,16.0625,-1.6904297,0.26000977,1.3887156,-1.7304688,-0.7597656,1.9568013,2.9238281,3.8984375,4.0585938,1.8496094,0.6401367,0.38989258,4.2281437,1.0205611,1.7345581,,,,,,,,,,,0,1.3887156,0.9445137,0.44420195,2.2210097,3.003728,0.3,3,0.5483818,9.54E-07,3.6283095,4.601597,serious,TRUE,6/10/2025,29:45.6,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T13:29:45Z,1,4,pedestrian-car,16,Tuesday,,,,
32:47.5,1005,20598620,20598642,4,1,1_4,-1.9804688,-11.4375,-1.3896484,-7.96875,0.9399414,0.16003418,1.5848082,0.049987793,-0.6801758,0.7069296,0.40112305,5.2382812,4.0585938,1.8398438,0.6152344,0.52490234,3.5187066,1.2239159,1.7596436,,,,,,,,,,,0,1.5848082,0.7849123,0.79989594,2.6663196,3.1751204,0.4,4,0.5394894,0,4.8906956,0.8886676,serious,TRUE,6/10/2025,32:37.5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T13:32:37Z,1,4,pedestrian-car,16,Tuesday,,,,
37:03.8,1003,20603696,20603936,4,1,1_4,14.78125,14.96875,10.6328125,12.4921875,-2.9199219,-0.9399414,3.2038596,1.3896484,1.1699219,1.8489652,2.9375,0.66748047,4.328125,1.9599609,0.3701172,0.6098633,4.8314486,4.7983246,1.8170166,0.40019765,1.0138541,0.031686187,0.451234,0.96,0.26331574,0.45123392,0.4161497,0.96,0.6112718,3,3.2038596,3.3451474,-0.1412878,0,0,0.3,3,0.7369201,9.54E-07,1.579265,0.6691326,none,TRUE,6/10/2025,36:53.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T13:36:53Z,1,4,pedestrian-car,16,Tuesday,,,,
38:05.9,1001,20605015,20604879,4,1,1_4,37,6.078125,38.34375,7.4101562,2.9003906,5.5585938,1.7622253,1.0498047,-1.5800781,1.9371516,1.0898438,5.1953125,3.9804688,1.8798828,0.2800293,0.5698242,1.8920813,7.374639,1.6775513,0.966495,0.06582608,0.37174493,0.9770612,0.24,0.016916536,0.97706044,0.34649828,0.24,1.2364354,3,,,,,,,,,,,,,FALSE,6/10/2025,37:55.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T13:37:55Z,1,4,pedestrian-car,16,Tuesday,,,,
53:06.2,1001,20619322,20619303,4,1,1_4,35.375,6.2109375,38.9375,7.53125,0.64990234,1.8701172,1.351002,-0.18005371,0.95996094,1.3948308,1.3964844,2.0839844,4.2617188,1.8496094,0.45507812,0.5698242,3.7992935,1.2317513,1.7840576,,,,,,,,,,,0,1.351002,0.62293357,0.7280684,2.426895,3.2511935,0.4,4,0.5048705,0,6.0422716,3.8075995,serious,TRUE,6/10/2025,52:56.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T13:52:56Z,1,4,pedestrian-car,16,Tuesday,,,,
55:15.8,1007,20621310,20621338,4,5,4_5,29.921875,-11.5078125,29.546875,-16.296875,3.6191406,-5.140625,6.809289,0.7001953,0.75,1.0429145,5.2851562,0.5991211,4.4414062,1.9199219,0.39990234,0.58984375,4.803722,6.5741696,1.8377686,,,,,,,,,,,0,6.809289,0.06330462,6.7459846,2.2486615,3.179742,3.1,31,0.795532,0,3.0504663,0.48655808,serious,TRUE,6/10/2025,55:05.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T13:55:05Z,4,5,car-escooter,16,Tuesday,,,,
55:16.0,1007,20621310,20620765,4,1,1_4,30.375,-12.1328125,30.34375,-16.4375,3.3300781,-4.53125,6.4926653,0.8198242,0.38989258,1.0173799,5.3203125,0.77783203,4.4414062,1.9199219,0.4399414,0.6201172,4.304801,5.524402,1.8553467,,,,,,,,,,,0,6.4926653,0.06330462,6.429361,2.2962003,3.3414078,2.9,29,0.81666785,0,2.8876853,0.7015284,serious,TRUE,6/10/2025,55:06.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T13:55:05Z,1,4,pedestrian-car,16,Tuesday,,,,
00:10.9,1003,20623719,20624499,6,3,3_6,5.28125,20.203125,10.0625,17.453125,-0.049987793,0.05999756,0.11085017,-4.609375,2.3496094,4.371025,2.2929688,2.2695312,5.2382812,2.1601562,1.1396484,0.66015625,5.5156913,5.101993,2.2995605,0.31186154,1.1687461,0.022104092,0.6841655,0.96,0.16113855,0.68416625,0.41084486,0.96,0.42778116,3,,,,,,,,,,,,,FALSE,6/10/2025,00:00.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T14:00:00Z,3,6,motorcycle-van,17,Tuesday,,,,
06:46.5,1001,20629769,20629476,4,1,1_4,35.78125,6.2617188,35.25,11.03125,1.0800781,5,3.2296371,0.58984375,-1.3300781,1.4425602,1.3085938,4.9492188,4.3984375,1.9003906,0.42993164,0.8300781,4.7990265,6.349033,1.8897095,0.8979385,0.5713354,0.105221346,0.90924907,0.72,0.057618085,0.9092504,0.3416614,0.72,0.75670445,3,3.2296371,2.4981408,0.73149633,8.274641,8.274641,0.4,4,0.931191,0,1.7802237,0.4803388,critical,TRUE,6/10/2025,06:36.5,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T14:06:36Z,1,4,pedestrian-car,17,Tuesday,,,,
25:53.1,1001,20645810,20645775,4,1,1_4,36.125,5.6210938,38.875,8.9296875,0.83984375,1.8603516,2.257261,-0.30004883,1.0898438,1.1041203,1.5703125,2.1113281,4.09375,1.8554688,0.32006836,0.60009766,4.3022428,1.3758769,1.7173462,,,,,,,2.7556605,0.31229538,1.2,0.11718545,1,2.257261,1.8911887,0.3660723,2.3992772,3.5754209,0.7,7,0.7693485,0,1.5862052,2.707719,serious,TRUE,6/10/2025,25:43.1,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T14:25:43Z,1,4,pedestrian-car,17,Tuesday,,,,
25:58.0,1001,20645892,20645509,4,1,1_4,35.8125,5.828125,37.875,13.2421875,1.5097656,6.7109375,3.8313768,0.10998535,-1.1699219,1.269953,1.1347656,4.9609375,3.9394531,1.7998047,0.26000977,0.41992188,7.695598,8.004207,1.6047974,0.73414123,0.9243749,0.06224145,0.73451793,0.96,0.21249732,0.7345187,0.39605448,0.96,0.9704393,3,,,,,,,,,,,,,FALSE,6/10/2025,25:48.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T14:25:47Z,1,4,pedestrian-car,17,Tuesday,,,,
29:48.8,1005,20649640,20649952,4,2,2_4,-6.21875,-13.71875,-1.8603516,-11.921875,6.921875,2.2597656,1.9300349,2.0195312,0.6801758,1.9341323,1.046875,0.41259766,4.0195312,1.75,1.2402344,0.5097656,4.714276,5.1505413,1.8798828,0.3736344,0.8377688,0.03398137,0.44683713,0.96,0.2849088,0.4468373,0.47103631,0.96,0.49512082,3,,,,,,,,,,,,,FALSE,6/10/2025,29:38.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T14:29:38Z,2,4,cyclist-car,17,Tuesday,,,,
34:50.0,1003,20653600,20654179,4,5,4_5,12.0078125,14.6875,10.5078125,18.75,-5.671875,6.7109375,8.420453,-3.4707031,3.0800781,4.292981,1.7451172,2.3886719,4.4296875,2.0507812,0.5698242,0.5698242,4.330578,4.245974,1.9050293,0.82336205,1.0402483,0.06393229,0.8418474,0.96,0.06715119,1.1787944,0.37340683,1.2,0.43240246,3,,,,,,,,,,,,,FALSE,6/10/2025,34:40.0,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T14:34:39Z,4,5,car-escooter,17,Tuesday,,,,
34:57.3,1001,20654301,20653748,4,1,1_4,35.625,5.3398438,36.15625,10.6015625,0.5600586,4.75,4.106898,0.6201172,-0.75,0.9909973,1.2216797,5.4101562,3.859375,1.7900391,0.30004883,0.6401367,5.28847,5.500328,1.6473999,0.5886704,0.9244488,0.049905345,0.58918995,0.96,0.22595902,0.5891928,0.3902067,0.96,0.65701985,3,,,,,,,,,,,,,FALSE,6/10/2025,34:47.3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T14:34:47Z,1,4,pedestrian-car,17,Tuesday,,,,
38:16.3,1001,20656988,20656433,4,1,1_4,35.65625,4.8085938,38.03125,7.7617188,2.6992188,-0.29003906,1.6328169,1.1699219,-1.7695312,2.1914082,1.484375,4.953125,3.7304688,1.7402344,0.26000977,0.60009766,3.7896664,2.1278267,1.5827026,,,,,,,1.2955652,0.3230181,1.2,0.18745269,1,1.6328169,0.16264734,1.4701695,2.628914,3.1438663,1,10,0.8304422,4.77E-07,1.9517505,1.7258312,serious,TRUE,6/10/2025,38:06.3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T14:38:06Z,1,4,pedestrian-car,17,Tuesday,,,,
39:46.2,1001,20658090,20658140,4,3,3_4,43.21875,15.6171875,43.75,14.6484375,-1.3095703,-0.3400879,0.75150174,-3.4394531,-0.30004883,2.9787076,3.25,3.2265625,4.3398438,1.8701172,2.2792969,0.72998047,1.1048543,2.130259,2.3048096,0.9585938,0.2689956,0.17488208,0.95935076,0.24,0.008659342,1.7765075,0.5152427,0.96,0.22400008,3,,,,,,,,,,,,,FALSE,6/10/2025,39:36.2,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T14:39:36Z,3,4,motorcycle-car,17,Tuesday,,,,
43:46.9,1003,20661109,20661240,4,3,3_4,10.546875,14.21875,10.1015625,19.1875,-5.6289062,6.4609375,8.853263,-6.2304688,5.5507812,8.312352,2.2929688,2.4765625,4.25,1.9296875,1.2099609,0.7001953,4.988665,1.0909913,2.022461,,,,,,,,,,,0,8.853263,8.780249,0.07301426,3.6551094,3.6551094,0.5,5,0.80638146,0,2.7848976,3.161632,serious,TRUE,6/10/2025,43:36.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T14:43:36Z,3,4,motorcycle-car,17,Tuesday,,,,
48:14.8,1007,20664308,20664324,4,3,3_4,44.03125,-21.265625,45.96875,-23.34375,-1.3203125,0.72021484,1.3167821,-2.5703125,3.4804688,3.3937595,2.640625,2.3457031,4.0585938,1.9003906,1.1503906,0.64990234,2.8412163,3.0300992,1.9398193,0.90767187,0.8792146,0.07977952,0.9331498,0.96,0.020256268,1.5349997,0.42114702,0.48,0.34489655,3,,,,,,,,,,,,,FALSE,6/10/2025,48:04.8,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T14:48:04Z,3,4,motorcycle-car,17,Tuesday,,,,
48:52.3,1001,20664987,20665031,4,1,1_4,35.59375,5.6601562,38.75,6.6484375,0.26000977,1.5097656,0.5792976,-0.77978516,1.3896484,1.6348279,1.3085938,2.015625,4.28125,1.9101562,0.39990234,0.8198242,3.3073575,1.0467099,1.8527832,,,,,,,,,,,0,0.5792976,0.33138347,0.24791414,2.542505,3.2261803,1.2,12,0.5359657,0,2.9300609,3.3515375,serious,TRUE,6/10/2025,48:42.3,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T14:48:42Z,1,4,pedestrian-car,17,Tuesday,,,,
57:19.1,1001,20672777,20672801,4,1,1_4,35.9375,4.5703125,39.84375,5.078125,3.8808594,2.7695312,1.2249625,-0.41992188,1.6103516,1.7486297,0.08728027,2.0253906,3.9707031,1.7998047,0.30004883,0.6699219,3.9391196,4.454258,1.6851196,0.5262494,0.78207344,0.050199207,0.64461714,0.96,0.15829669,0.6446171,0.41563225,0.96,0.5667347,3,1.2249625,0.032072715,1.1928898,1.1480075,0.764122,1.5,15,0.9991184,3.81E-06,1.1936176,0.8773891,low,TRUE,6/10/2025,57:09.1,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T14:57:09Z,1,4,pedestrian-car,17,Tuesday,,,,
57:49.9,1005,20673197,20673256,4,1,1_4,-5.8789062,-12.1328125,-4.46875,-12.140625,1.4902344,0.3798828,1.443571,0.049987793,0.10998535,0.03990584,0.17456055,1.7744141,3.7207031,1.7402344,0.7597656,0.58984375,1.410178,1.4653174,1.7026367,0.26741657,0.9261565,0.02264021,0.268329,0.96,0.10721303,0.2683293,0.42797577,0.96,0.19197561,3,1.443571,1.4304852,0.013085723,0.8026469,1.1565948,0.9,9,0.98382556,0,3.7769632,1.0729576,moderate,TRUE,6/10/2025,57:39.9,https://di-india-collab.flow-analytics.io/tools/replay/2025-06-10T14:57:39Z,1,4,pedestrian-car,17,Tuesday,,,,
